Item_Weight,Item_MRP,Item_Type,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Visibility_Class
7.405,206.6296,4,1,2,2,2
7.405,206.9296,4,1,0,1,4
7.405,207.1296,4,2,1,1,2
12.5,207.8296,4,1,2,3,2
7.405,208.8296,4,2,1,1,2
7.405,208.9296,4,0,2,1,2
20.6,210.2244,4,1,0,1,4
20.6,210.3244,4,1,1,1,4
12.5,210.5244,4,1,2,3,4
20.6,210.7244,4,0,2,1,4
20.6,211.2244,4,2,1,1,4
20.6,211.4244,4,2,0,1,4
20.7,212.5876,4,1,2,2,4
20.6,212.6244,4,2,1,1,4
12.5,212.7876,4,2,0,0,1
20.6,212.9244,4,1,2,2,4
20.6,213.0244,4,1,2,0,4
20.7,213.4876,4,1,0,1,4
12.5,213.5876,4,1,2,3,4
20.7,213.9876,4,2,0,1,4
12.5,214.385,4,1,2,3,1
20.7,214.6876,4,0,2,1,4
16.7,214.985,4,2,1,1,1
20.7,214.9876,4,1,1,1,4
20.7,215.0876,4,2,1,1,4
20.7,215.9876,4,2,1,1,4
16.7,216.385,4,2,1,1,1
16.7,216.885,4,1,2,2,1
7.855,217.2482,4,2,1,1,1
20.25,217.5482,4,0,2,1,4
12.5,217.6482,4,1,2,3,1
16.7,217.685,4,1,1,1,1
12.5,217.685,4,2,0,0,1
16.7,217.885,4,0,2,1,1
20.25,218.1482,4,1,1,1,4
16.7,218.185,4,2,0,1,1
7.855,218.3482,4,1,2,0,1
20.25,218.3482,4,1,2,2,4
16.7,218.385,4,1,0,1,1
7.855,218.4482,4,2,1,1,1
7.855,218.6482,4,0,2,1,1
20.25,219.3482,4,2,1,1,4
20.25,219.3482,4,2,1,1,4
12.5,219.3482,4,2,0,0,1
12.5,219.5482,4,1,2,3,4
20.25,219.7482,4,1,2,0,4
17.0,219.8114,4,1,0,1,4
17.0,220.0114,4,1,1,1,4
7.855,220.1482,4,1,2,2,4
20.25,220.1482,4,2,0,1,4
11.8,220.3772,4,2,1,1,1
7.855,220.4482,4,1,1,1,1
11.8,220.4772,4,1,2,2,1
12.5,220.4772,4,2,0,0,2
17.0,220.5114,4,2,1,1,4
7.855,220.5482,4,1,0,1,1
17.0,220.6114,4,0,2,1,4
20.25,221.0482,4,1,0,1,4
17.0,221.1114,4,2,0,1,4
11.8,221.1772,4,2,1,1,1
12.5,221.2114,4,1,2,3,4
11.8,221.6772,4,0,2,1,1
17.0,222.3114,4,2,1,1,4
12.5,222.3772,4,1,2,3,1
12.5,223.1404,4,1,2,3,4
16.0,223.5404,4,2,1,1,4
11.8,223.5772,4,1,0,1,1
17.0,223.7114,4,1,2,2,4
11.8,224.1772,4,1,1,1,1
11.8,224.1772,4,2,0,1,1
11.8,224.2772,4,1,2,0,2
16.0,224.3404,4,1,2,2,4
16.0,224.3404,4,1,0,1,4
16.0,224.7404,4,1,1,1,4
16.0,225.0404,4,0,2,1,4
16.0,225.0404,4,2,0,1,4
16.0,225.9404,4,2,1,1,4
12.5,227.2352,4,1,2,3,1
13.35,227.9352,4,1,2,2,1
14.1,228.5668,4,0,2,1,1
13.35,228.6352,4,1,0,1,1
13.35,228.8352,4,2,1,1,1
12.5,228.9352,4,2,0,0,2
14.1,229.0668,4,2,1,1,1
12.5,229.3668,4,2,0,0,2
12.5,229.5668,4,1,2,3,1
14.1,229.8668,4,2,0,1,1
13.35,229.9352,4,1,1,1,1
13.35,230.5352,4,2,1,1,1
13.35,230.6352,4,0,2,1,1
13.35,230.6352,4,2,0,1,1
14.1,230.7668,4,1,2,2,1
13.3,231.03,4,1,0,1,1
13.6,231.03,4,2,1,1,1
14.1,231.1668,4,1,1,1,1
13.6,231.23,4,0,2,1,1
13.6,231.23,4,2,1,1,1
13.6,231.63,4,1,0,1,1
12.5,231.83,4,2,0,0,0
12.5,231.93,4,1,2,3,1
10.6,231.9642,4,2,1,1,4
10.6,231.9642,4,1,0,1,4
14.1,231.9668,4,1,0,1,4
14.1,232.2668,4,2,1,1,1
10.6,232.3642,4,1,2,2,4
10.6,232.4642,4,1,2,0,1
10.6,232.4642,4,1,1,1,4
13.3,232.53,4,2,0,1,1
13.3,232.63,4,1,1,1,1
12.5,232.6642,4,1,2,3,4
13.3,232.73,4,2,1,1,1
10.6,232.8642,4,2,0,1,4
13.3,233.03,4,0,2,1,1
12.5,233.1642,4,2,0,0,1
13.6,233.63,4,1,2,2,1
10.6,233.6642,4,0,2,1,4
13.6,233.93,4,2,0,1,1
10.6,233.9642,4,2,1,1,4
13.3,234.03,4,1,2,2,1
12.5,234.23,4,1,2,3,1
13.3,234.43,4,2,1,1,1
13.6,234.53,4,1,1,1,1
12.5,237.5222,4,1,2,3,2
12.5,237.6222,4,2,0,0,0
11.6,238.3222,4,2,0,1,2
11.6,238.5222,4,1,2,0,0
5.44,238.5538,4,2,0,1,4
5.44,238.7538,4,1,0,1,4
5.44,239.1538,4,1,2,2,4
17.75,239.1538,4,1,2,2,2
11.6,239.4222,4,1,0,1,2
12.5,239.4538,4,1,2,3,4
11.6,239.5222,4,2,1,1,2
17.75,239.5538,4,2,1,1,2
11.6,239.6222,4,2,1,1,2
11.6,239.8222,4,1,1,1,2
17.75,240.2538,4,1,1,1,2
12.5,240.2538,4,1,2,3,2
15.6,240.3854,4,0,2,1,4
17.75,240.5538,4,1,0,1,2
11.6,240.6222,4,0,2,1,2
5.44,240.7538,4,1,1,1,4
17.75,240.7538,4,0,2,1,2
11.6,240.8222,4,1,2,2,2
17.75,241.0538,4,2,0,1,2
12.5,241.1538,4,2,0,0,4
5.44,241.2538,4,0,2,1,4
15.6,241.3854,4,2,1,1,4
12.5,241.3854,4,2,0,0,1
5.44,241.5538,4,1,2,0,4
5.44,241.5538,4,2,1,1,4
15.6,241.7854,4,1,1,1,4
12.5,241.8854,4,1,2,3,4
17.75,242.1538,4,2,1,1,2
17.75,242.2538,4,1,2,0,0
12.5,242.2538,4,2,0,0,3
5.44,242.3538,4,2,1,1,4
15.6,242.3854,4,1,0,1,4
15.6,242.4854,4,2,0,1,4
15.6,242.9854,4,1,2,2,4
15.6,243.0854,4,2,1,1,4
13.8,243.6802,4,1,1,1,4
13.8,244.6802,4,2,0,1,4
13.8,245.1802,4,2,1,1,4
13.8,245.7802,4,1,2,0,1
13.8,246.2802,4,1,2,2,4
12.5,246.2802,4,2,0,0,1
13.8,246.9802,4,1,0,1,4
12.5,246.9802,4,1,2,3,4
13.8,247.1802,4,0,2,1,4
13.8,247.4802,4,2,1,1,4
20.25,247.7092,4,2,1,1,4
20.25,247.8092,4,0,2,1,4
12.5,247.8092,4,2,0,0,4
20.25,248.1092,4,1,2,2,4
20.25,248.1092,4,2,1,1,4
17.75,248.275,4,2,1,1,4
12.5,248.375,4,1,2,3,4
20.25,248.4092,4,1,1,1,4
20.25,248.4092,4,2,0,1,4
9.3,248.5092,4,2,1,1,4
17.75,248.675,4,2,1,1,4
17.75,248.775,4,2,0,1,4
9.3,248.8092,4,1,1,1,4
9.3,248.9092,4,1,2,0,4
20.25,249.5092,4,1,0,1,4
12.5,249.5092,4,1,2,3,4
17.75,249.575,4,1,2,0,4
9.3,249.6092,4,1,2,2,4
17.75,249.775,4,1,2,2,4
9.3,249.8092,4,1,0,1,4
9.3,249.9092,4,2,0,1,4
17.75,250.175,4,1,0,1,4
9.3,250.2092,4,2,1,1,4
17.75,250.275,4,1,1,1,4
17.75,250.475,4,0,2,1,4
9.3,250.6092,4,0,2,1,4
12.5,250.9092,4,1,2,3,4
12.6,253.0356,4,1,2,0,1
12.6,253.2356,4,0,2,1,1
20.35,253.9672,4,1,0,1,4
12.6,254.2356,4,2,1,1,1
20.35,254.2672,4,0,2,1,4
12.5,254.7672,4,2,0,0,4
12.5,254.9356,4,1,2,3,1
20.35,255.2672,4,2,1,1,4
12.6,255.5356,4,1,1,1,1
12.5,255.5672,4,1,2,3,4
12.6,255.6356,4,2,0,1,1
12.6,255.9356,4,1,2,2,1
17.75,255.9672,4,2,0,1,4
17.75,256.0672,4,0,2,1,4
12.6,256.1356,4,1,0,1,1
12.6,256.2356,4,2,1,1,1
20.35,256.3672,4,2,1,1,4
17.75,256.6672,4,1,1,1,4
20.35,256.7672,4,1,2,2,4
12.5,256.7672,4,1,2,3,4
20.35,256.8672,4,2,0,1,4
17.75,256.9672,4,2,1,1,4
17.75,257.2672,4,2,1,1,4
17.75,257.2672,4,1,0,1,4
20.35,257.2672,4,1,1,1,4
17.75,257.4672,4,1,2,2,4
12.5,257.5672,4,2,0,0,4
20.35,259.7594,4,1,2,0,2
20.35,259.8594,4,2,1,1,1
20.35,260.1594,4,0,2,1,1
20.35,260.1594,4,2,0,1,1
12.5,260.5594,4,1,2,3,1
20.35,261.0594,4,1,2,2,1
8.945,261.091,4,2,1,1,1
8.945,261.191,4,0,2,1,1
14.85,261.291,4,0,2,1,4
8.945,261.391,4,1,2,2,1
14.85,261.491,4,1,1,1,4
14.85,261.591,4,1,2,2,4
20.35,261.6594,4,1,1,1,1
14.85,261.691,4,1,0,1,4
8.945,261.791,4,2,0,1,1
8.945,261.791,4,1,0,1,1
14.85,262.091,4,2,1,1,4
20.35,262.1594,4,1,0,1,1
10.895,262.2568,4,1,1,1,2
8.945,262.291,4,1,2,0,2
14.85,262.591,4,2,0,1,4
20.35,262.7594,4,2,1,1,1
12.5,262.9226,4,1,2,3,1
10.3,263.0226,4,0,2,1,1
10.3,263.0226,4,2,0,1,1
10.895,263.0568,4,2,0,1,2
12.5,263.1884,4,2,0,0,0
14.85,263.191,4,1,2,0,4
12.5,263.2568,4,1,2,3,2
10.895,263.4568,4,1,2,0,0
8.945,263.491,4,2,1,1,1
12.5,263.491,4,1,2,3,4
13.8,263.5884,4,1,1,1,2
10.3,263.6226,4,2,1,1,1
13.8,263.6884,4,1,2,2,2
10.895,263.7568,4,1,0,1,2
13.8,263.7884,4,0,2,1,2
13.8,263.7884,4,1,0,1,4
14.85,263.791,4,2,1,1,4
12.5,263.9226,4,2,0,0,1
12.5,263.991,4,1,2,3,1
19.85,264.0884,4,1,2,2,4
19.85,264.0884,4,2,1,1,4
12.5,264.091,4,2,0,0,2
13.8,264.1884,4,2,0,1,2
10.3,264.3226,4,1,2,2,1
10.895,264.3568,4,1,2,2,2
12.5,264.4884,4,1,2,3,2
10.3,264.5226,4,1,0,1,1
10.895,264.5568,4,0,2,1,2
19.85,264.5884,4,1,1,1,4
10.3,264.6226,4,2,1,1,1
8.945,264.791,4,1,1,1,4
10.895,265.0568,4,2,1,1,2
13.8,265.0884,4,1,2,0,0
13.8,265.0884,4,2,1,1,2
13.8,265.0884,4,2,1,1,2
19.85,265.0884,4,2,1,1,4
19.85,265.1884,4,0,2,1,4
10.895,265.2568,4,2,1,1,2
12.5,265.2884,4,1,2,3,4
10.3,265.3226,4,1,1,1,1
19.85,265.8884,4,2,0,1,4
19.85,266.1884,4,1,0,1,4
10.3,266.2226,4,1,2,0,1
19.85,266.6884,4,1,2,0,4
9.5,31.9558,5,1,2,3,4
16.1,32.0558,5,2,1,1,2
7.75,32.6558,5,0,2,1,1
13.65,32.6558,5,1,2,0,4
13.65,32.8558,5,2,0,1,4
16.1,32.8558,5,0,2,1,2
7.75,32.9558,5,1,2,2,1
12.5,33.2558,5,2,0,0,1
13.65,33.4558,5,0,2,1,4
16.1,33.6558,5,1,2,2,2
13.65,34.1558,5,2,1,1,4
12.5,34.1558,5,1,2,3,1
13.65,34.3558,5,1,2,2,4
13.65,34.3558,5,1,0,1,4
16.1,34.3558,5,2,0,1,2
13.65,34.4558,5,1,1,1,4
13.65,34.4558,5,2,1,1,4
7.75,34.5558,5,1,1,1,1
7.75,34.5558,5,2,1,1,4
12.5,34.619,5,2,0,0,4
7.75,34.9558,5,2,1,1,1
16.1,34.9558,5,1,2,0,3
12.5,34.9558,5,1,2,3,2
16.1,35.1558,5,1,1,1,4
15.35,35.219,5,1,2,0,4
7.75,35.2558,5,2,0,1,1
16.1,35.3558,5,2,1,1,2
12.5,35.4558,5,2,0,0,2
16.1,35.6558,5,1,0,1,4
12.5,35.6558,5,2,0,0,3
7.75,35.7558,5,1,0,1,1
15.35,36.019,5,2,1,1,4
12.5,36.7164,5,1,2,3,1
15.35,36.719,5,2,1,1,4
12.5,36.719,5,1,2,3,4
6.635,36.7506,5,1,2,2,4
15.85,36.7506,5,1,2,2,1
15.85,36.9506,5,1,1,1,1
6.635,37.0506,5,2,1,1,4
12.5,37.0506,5,1,2,3,4
12.85,37.1164,5,1,2,2,1
6.635,37.1506,5,2,0,1,4
15.35,37.219,5,1,1,1,4
15.35,37.219,5,2,0,1,4
15.85,37.2506,5,2,0,1,1
15.85,37.3506,5,2,1,1,1
6.635,37.4506,5,1,1,1,4
12.5,37.4506,5,2,0,0,2
17.25,37.5822,5,1,2,0,4
12.5,37.5822,5,2,0,0,2
12.85,37.6164,5,0,2,1,1
12.5,37.9506,5,1,2,3,4
17.25,37.9822,5,1,0,1,1
6.635,38.0506,5,2,1,1,4
12.85,38.1164,5,2,1,1,1
12.5,38.1822,5,1,2,3,1
12.85,38.3164,5,2,1,1,4
15.35,38.319,5,0,2,1,4
17.25,38.3822,5,0,2,1,1
12.85,38.4164,5,1,0,1,1
15.35,38.419,5,1,2,2,4
15.35,38.419,5,1,0,1,4
15.85,38.6506,5,1,2,0,2
15.85,38.8506,5,2,1,1,1
15.85,39.2506,5,0,2,1,1
6.4,39.2796,5,1,0,1,1
12.85,39.3164,5,2,0,1,1
6.4,39.3796,5,2,1,1,1
17.25,39.3822,5,1,1,1,1
6.635,39.4506,5,1,0,1,4
6.4,39.5796,5,2,1,1,4
12.85,39.7164,5,1,2,0,2
6.635,39.7506,5,0,2,1,4
15.85,39.7506,5,1,0,1,1
12.5,39.7796,5,1,2,3,1
6.635,39.8506,5,1,2,0,1
12.5,39.8506,5,2,0,0,1
12.5,39.9164,5,2,0,0,2
16.2,39.9454,5,1,2,2,4
12.85,40.0164,5,1,1,1,1
12.5,40.0454,5,1,2,3,4
17.25,40.1822,5,2,1,1,1
6.4,40.2796,5,2,0,1,1
17.6,40.3454,5,2,1,1,4
16.2,40.4454,5,2,1,1,4
17.25,40.5822,5,2,1,1,1
17.25,40.8822,5,1,2,2,4
16.2,40.9454,5,2,1,1,4
6.4,41.0796,5,1,2,0,2
17.25,41.2822,5,2,0,1,1
12.5,41.5796,5,2,0,0,2
16.2,41.7454,5,1,2,0,1
17.6,41.7454,5,1,1,1,4
12.5,41.8454,5,2,0,0,1
6.4,42.0796,5,1,2,2,1
17.6,42.1454,5,1,2,2,4
6.4,42.2796,5,1,1,1,1
17.6,42.5454,5,2,1,1,4
17.6,42.5454,5,2,0,1,4
17.6,42.7454,5,1,0,1,4
16.2,42.9454,5,0,2,1,4
6.4,42.9796,5,0,2,1,1
16.2,43.3454,5,1,1,1,4
16.2,43.3454,5,1,0,1,4
17.6,43.3454,5,0,2,1,4
16.2,43.5454,5,2,0,1,4
12.5,43.7454,5,1,2,3,4
13.65,44.2402,5,1,1,1,4
12.85,44.606,5,2,1,1,2
12.5,45.2718,5,2,0,0,2
12.5,45.506,5,1,2,3,2
13.65,45.7402,5,1,0,1,4
12.85,45.906,5,0,2,1,2
12.85,46.006,5,1,2,0,3
19.6,46.0376,5,0,2,1,4
19.0,46.0718,5,1,1,1,1
12.85,46.106,5,1,1,1,2
13.65,46.1402,5,1,2,2,4
12.5,46.1718,5,1,2,3,1
12.5,46.2376,5,1,2,3,4
12.85,46.406,5,1,2,2,2
13.65,46.4402,5,2,1,1,4
12.85,46.606,5,2,1,1,2
12.85,46.606,5,2,0,1,2
19.0,46.8718,5,1,2,0,2
12.5,47.106,5,2,0,0,3
12.5,47.1402,5,1,2,3,4
12.85,47.306,5,1,0,1,2
19.6,47.3376,5,1,0,1,4
19.6,47.6376,5,2,1,1,4
13.65,47.6402,5,2,1,1,4
13.65,47.7402,5,0,2,1,4
13.65,47.7402,5,2,0,1,4
15.5,47.7692,5,2,1,1,4
19.0,47.7718,5,2,1,1,1
19.0,47.7718,5,1,0,1,1
19.0,47.8718,5,0,2,1,1
12.5,48.0692,5,1,2,3,1
19.0,48.0718,5,2,0,1,1
15.5,48.1692,5,1,1,1,1
19.0,48.1718,5,2,1,1,1
15.5,48.4692,5,1,2,0,2
19.6,48.5376,5,2,1,1,4
19.0,48.6718,5,1,2,2,1
19.6,48.8376,5,1,1,1,4
15.5,48.8692,5,1,0,1,4
15.5,49.0692,5,0,2,1,1
19.6,49.2376,5,1,2,2,4
12.5,49.4376,5,2,0,0,1
15.5,49.6692,5,2,0,1,1
19.6,49.9376,5,2,0,1,4
12.5,50.6666,5,2,0,0,4
9.195,50.7666,5,1,2,2,4
9.195,50.8666,5,1,1,1,4
15.5,50.9692,5,1,2,2,1
12.5,51.0692,5,2,0,0,2
9.195,51.1666,5,0,2,1,4
15.5,51.2692,5,2,1,1,1
14.0,51.364,5,1,0,1,2
9.195,51.4666,5,2,1,1,4
14.0,51.564,5,1,1,1,2
14.0,52.064,5,0,2,1,2
9.195,52.0666,5,2,1,1,4
12.5,52.564,5,1,2,3,2
8.935,52.6298,5,2,1,1,4
9.195,52.8666,5,1,0,1,4
8.935,52.9298,5,1,1,1,4
8.935,52.9298,5,2,0,1,4
14.0,53.064,5,2,1,1,4
9.195,53.1666,5,2,0,1,4
12.5,53.2614,5,1,2,3,4
12.5,53.2666,5,1,2,3,4
8.935,53.3298,5,1,2,0,4
16.6,53.5614,5,1,2,2,4
16.6,53.5614,5,2,1,1,4
14.0,53.564,5,2,1,1,2
8.935,53.7298,5,1,2,2,4
12.5,53.9298,5,2,0,0,1
8.935,54.1298,5,2,1,1,4
8.935,54.3298,5,0,2,1,4
14.0,54.364,5,1,2,0,0
14.0,54.564,5,2,0,1,2
16.6,54.6614,5,1,1,1,4
14.0,54.864,5,1,2,2,2
8.935,54.9298,5,1,0,1,4
12.5,54.964,5,2,0,0,0
16.6,55.0614,5,1,0,1,4
7.36,55.2588,5,1,2,0,1
12.5,55.2588,5,2,0,0,2
16.6,55.2614,5,0,2,1,4
7.36,55.3588,5,1,0,1,4
12.5,55.5588,5,1,2,3,4
12.5,55.7298,5,1,2,3,4
8.18,55.9588,5,2,0,1,1
8.18,56.1588,5,2,1,1,1
7.36,56.3588,5,1,1,1,4
7.36,56.4588,5,1,2,2,4
7.36,56.5588,5,2,1,1,4
8.18,56.6588,5,2,1,1,1
16.6,56.7614,5,2,1,1,4
10.695,56.7904,5,1,0,1,4
8.18,56.9588,5,1,0,1,1
16.6,57.2614,5,2,0,1,4
10.695,57.2904,5,0,2,1,4
9.195,57.3246,5,0,2,1,1
8.18,57.3588,5,1,2,2,1
10.695,57.8904,5,2,1,1,4
7.36,57.9588,5,2,1,1,4
10.695,57.9904,5,2,1,1,4
9.195,58.1246,5,2,1,1,1
8.18,58.1588,5,0,2,1,1
7.36,58.5588,5,2,0,1,4
8.18,58.5588,5,1,1,1,1
9.195,58.6246,5,1,0,1,1
12.5,58.7904,5,2,0,0,1
8.905,58.8878,5,2,0,1,2
9.195,58.9246,5,1,2,2,1
9.195,59.0246,5,2,1,1,1
10.695,59.1904,5,1,2,2,4
7.36,59.2588,5,0,2,1,4
12.5,59.2588,5,1,2,3,1
12.5,59.3536,5,2,0,0,4
12.5,59.4246,5,1,2,3,1
9.195,59.5246,5,1,1,1,1
12.5,59.5904,5,1,2,3,4
9.195,59.6246,5,2,0,1,1
10.695,59.6904,5,2,0,1,4
6.365,59.7536,5,1,1,1,4
6.365,59.9536,5,0,2,1,4
9.42,60.1194,5,1,2,2,4
6.365,60.1536,5,1,0,1,4
12.5,60.2194,5,1,2,3,4
8.905,60.2878,5,1,2,2,2
8.905,60.3878,5,1,1,1,2
8.905,60.4878,5,1,2,0,0
8.905,60.5878,5,2,1,1,2
10.695,60.5904,5,1,1,1,4
9.42,61.3194,5,1,0,1,4
9.31,61.351,5,2,1,1,4
6.365,61.3536,5,1,2,2,4
8.905,61.4878,5,2,1,1,2
9.42,61.5194,5,1,1,1,4
9.31,61.651,5,0,2,1,4
9.31,61.651,5,1,2,2,4
8.905,61.6878,5,0,2,1,2
12.5,62.0168,5,1,2,3,4
8.905,62.0878,5,1,0,1,2
9.42,62.1194,5,2,0,1,4
12.5,62.1194,5,2,0,0,1
9.31,62.151,5,2,0,1,4
9.42,62.2194,5,2,1,1,4
9.31,62.351,5,1,0,1,4
12.5,62.3878,5,1,2,3,2
15.35,62.4168,5,2,1,1,4
15.35,62.5168,5,1,2,2,4
6.365,62.5536,5,1,2,0,4
6.365,62.5536,5,2,1,1,4
15.35,62.7168,5,1,0,1,4
6.365,62.8536,5,2,0,1,4
12.5,63.1536,5,1,2,3,4
6.365,63.2536,5,2,1,1,4
9.42,63.3194,5,2,1,1,4
9.42,63.4194,5,0,2,1,4
9.42,63.6194,5,1,2,0,1
9.31,63.751,5,1,2,0,4
9.31,63.751,5,2,1,1,4
12.5,64.2168,5,2,0,0,4
15.35,64.3168,5,0,2,1,4
9.31,64.551,5,1,1,1,4
15.35,64.7168,5,2,0,1,4
12.5,64.951,5,1,2,3,4
15.35,65.2168,5,1,1,1,4
15.35,65.2168,5,2,1,1,4
12.5,71.9038,5,1,2,3,4
17.35,72.2038,5,1,1,1,4
20.5,72.9696,5,2,1,1,4
17.35,73.1038,5,2,1,1,4
20.5,73.4696,5,2,1,1,4
12.5,73.5354,5,1,2,3,4
17.35,73.6038,5,0,2,1,4
8.155,73.6354,5,1,1,1,4
8.155,73.7354,5,2,1,1,4
8.155,74.0354,5,0,2,1,4
8.35,74.0354,5,2,1,1,1
17.35,74.1038,5,2,0,1,4
17.35,74.2038,5,1,2,2,4
8.155,74.2354,5,1,0,1,4
8.35,74.2354,5,0,2,1,1
8.35,74.4354,5,2,0,1,1
12.5,74.4354,5,2,0,0,0
17.35,74.5038,5,2,1,1,4
8.155,74.7354,5,2,0,1,4
20.5,74.7696,5,1,0,1,4
12.5,74.7696,5,2,0,0,4
12.5,74.7696,5,1,2,3,4
17.35,74.8038,5,1,2,0,4
15.6,75.067,5,2,1,1,1
20.5,75.0696,5,1,2,0,4
20.5,75.3696,5,1,1,1,4
17.35,75.4038,5,1,0,1,4
8.35,75.4354,5,2,1,1,1
8.155,75.5354,5,2,1,1,4
15.6,75.567,5,0,2,1,1
15.6,75.567,5,1,2,2,1
15.6,75.667,5,1,1,1,1
15.6,75.767,5,2,1,1,1
20.5,75.8696,5,1,2,2,4
20.5,75.8696,5,2,0,1,4
8.155,76.2354,5,1,2,2,4
8.35,76.4354,5,1,2,2,1
8.35,76.5354,5,1,1,1,1
8.35,76.5354,5,1,0,1,1
20.5,76.5696,5,0,2,1,4
12.5,76.8354,5,1,2,3,1
12.5,76.867,5,2,0,0,0
12.5,76.867,5,1,2,3,1
15.6,77.367,5,1,2,0,2
14.3,77.6302,5,2,0,1,4
14.3,77.9302,5,1,2,0,4
15.6,78.067,5,1,0,1,1
14.3,78.1302,5,2,1,1,4
15.6,78.167,5,2,0,1,1
14.3,78.2302,5,1,2,2,4
14.3,78.3302,5,1,0,1,4
12.5,78.5618,5,1,2,3,4
9.1,78.7618,5,1,0,1,4
12.5,79.0302,5,1,2,3,4
9.1,79.1618,5,2,1,1,4
11.6,79.2276,5,1,2,2,1
12.5,79.3276,5,1,2,3,1
14.3,79.4302,5,0,2,1,4
14.3,79.6302,5,2,1,1,4
11.6,79.9276,5,2,0,1,1
9.1,79.9618,5,1,2,2,4
12.5,80.0618,5,2,0,0,4
11.6,80.3276,5,2,1,1,1
14.3,80.8302,5,1,1,1,4
20.5,80.9592,5,1,0,1,4
9.1,81.1618,5,0,2,1,4
11.6,81.7276,5,1,1,1,1
9.1,81.7618,5,1,1,1,4
5.48,81.925,5,2,1,1,4
9.1,81.9618,5,2,1,1,4
19.25,81.9908,5,2,1,1,4
19.25,82.1908,5,2,0,1,4
19.25,82.1908,5,1,0,1,4
5.48,82.225,5,1,2,2,4
11.6,82.2276,5,1,2,0,1
5.48,82.325,5,0,2,1,4
11.6,82.3276,5,1,0,1,1
9.1,82.5618,5,2,0,1,4
19.25,82.5908,5,2,1,1,4
12.5,82.6592,5,1,2,3,4
20.5,82.7592,5,2,1,1,4
5.48,82.825,5,1,1,1,4
20.5,82.8592,5,1,2,2,4
20.5,82.8592,5,2,1,1,4
5.48,83.025,5,1,0,1,4
11.6,83.1276,5,2,1,1,1
12.5,83.1276,5,2,0,0,2
9.195,83.1566,5,1,1,1,4
11.6,83.2276,5,0,2,1,1
20.5,83.2592,5,1,1,1,4
14.3,83.3224,5,1,2,2,1
5.48,83.325,5,1,2,0,4
9.195,83.3566,5,2,0,1,4
14.3,83.4224,5,1,1,1,1
14.3,83.6224,5,2,1,1,1
12.5,83.6566,5,1,2,3,4
5.48,83.725,5,2,0,1,4
12.5,83.7566,5,2,0,0,4
20.5,83.7592,5,0,2,1,4
20.5,83.9592,5,1,2,0,4
12.5,84.025,5,1,2,3,4
19.25,84.2908,5,1,2,2,4
20.5,84.3592,5,2,0,1,4
5.48,84.625,5,2,1,1,4
12.5,84.8908,5,1,2,3,4
14.3,84.9224,5,1,2,0,0
14.3,84.9224,5,2,0,1,1
9.395,85.2198,5,0,2,1,1
9.395,85.2198,5,2,1,1,1
19.25,85.2908,5,0,2,1,4
9.395,85.3198,5,1,2,2,1
12.5,85.5224,5,2,0,0,0
9.195,85.5566,5,2,1,1,4
19.25,85.5908,5,1,1,1,4
9.195,85.8566,5,1,2,2,4
12.5,85.8856,5,1,2,3,1
9.195,85.9566,5,2,1,1,4
14.3,86.0224,5,2,1,1,1
9.195,86.4566,5,0,2,1,4
14.3,86.5224,5,1,0,1,1
9.195,86.5566,5,1,0,1,4
14.3,86.8224,5,0,2,1,1
12.5,86.9198,5,1,2,3,1
16.0,87.0856,5,1,0,1,1
12.5,87.2224,5,1,2,3,1
9.395,87.3198,5,2,1,1,1
16.0,87.4856,5,1,1,1,1
16.0,87.4856,5,2,1,1,1
16.0,87.5856,5,1,2,0,2
9.395,87.7198,5,1,0,1,1
9.395,88.1198,5,1,2,0,0
9.395,88.1198,5,2,0,1,1
10.5,88.183,5,2,1,1,4
12.5,88.283,5,1,2,3,4
16.0,88.3856,5,2,1,1,4
9.395,88.5198,5,1,1,1,1
10.5,88.583,5,1,0,1,4
16.0,88.5856,5,2,0,1,1
16.0,88.6856,5,1,2,2,1
10.5,88.783,5,1,1,1,4
6.115,88.9488,5,1,2,0,4
16.0,88.9856,5,0,2,1,1
6.115,89.0488,5,2,1,1,4
6.115,89.6488,5,2,0,1,4
10.5,89.683,5,2,0,1,4
12.5,89.7488,5,1,2,3,4
17.35,90.5804,5,2,1,1,4
6.115,90.6488,5,0,2,1,4
10.5,90.783,5,0,2,1,4
17.35,90.9804,5,2,1,1,4
6.115,91.0488,5,1,2,2,4
6.115,91.0488,5,1,0,1,4
12.5,91.0488,5,2,0,0,4
17.35,91.1804,5,1,1,1,4
10.5,91.583,5,1,2,0,1
12.5,91.6804,5,1,2,3,4
10.5,91.683,5,2,1,1,4
10.5,91.883,5,1,2,2,4
6.115,92.0488,5,2,1,1,4
17.35,92.3804,5,1,2,0,1
6.115,92.4488,5,1,1,1,4
12.5,92.5804,5,2,0,0,1
17.35,93.0804,5,2,0,1,4
17.35,93.1804,5,1,0,1,4
17.35,93.2804,5,1,2,2,4
12.5,93.4094,5,2,0,0,0
17.35,93.7804,5,0,2,1,4
12.5,93.9094,5,1,2,3,1
9.065,94.4094,5,0,2,1,1
9.065,94.4094,5,1,0,1,4
17.7,94.541,5,2,1,1,4
12.5,94.741,5,1,2,3,4
17.7,95.041,5,2,1,1,4
17.7,95.041,5,2,0,1,4
9.065,95.3094,5,1,2,2,1
17.7,95.541,5,1,2,0,4
